id,lyrics,label
T2_TRAIN_0397,"dímelo adan la amenaza es una mujer fina, no anda con cualquiera es una loquera eso bellos ojos, blanquita cocaína y cuando yo la mojo, me dice al oído: papi, qué rico qué bien la cojo, no te me vaya lejo es una mujer fina, no anda con cualquiera es una loquera eso bellos ojos, blanquita cocaína y cuando yo la mojo, me dice al oído: papi, qué rico qué bien la cojo, no te me vaya lejo ja ella es una diva, fina, exclusiva le da su corte internacional ella es una tipa sensacional y yo soy un chico fenomenal y le gusta cuando bajo del oriente a esa chica le gustan los delincuente no se mezcla con cualquiera del ambiente alístate, pa mí ponte diferente y yo voy voy a nuestro punto de lugar lugar donde lo nuestro comenzó, rico hicimo el amor no lo podré olvidar ah-ah y yo voy voy a nuestro punto de lugar lugar donde lo nuestro comenzó, rico hicimo el amor no lo podré olvidar ah-ah es una mujer fina, no anda con cualquiera es una loquera eso bellos ojos, blanquita cocaína y cuando yo la mojo, me dice al oído: papi, qué rico qué bien la cojo, no te me vaya lejo ah, ah, ah, ah espectacular oh lo que e esa diosa, lo que provocas, beba ella es única, es otra cosa diferente a las demá su boca deliciosa, su pelo largo mata esa cintura me atrasa, yo soy quien la toca tú ere de esas mujere que a mí me deja loco y yo soy ese moreno que te deja loca ella es una diva, fina, exclusiva le da su corte internacional ella es una tipa sensacional y yo soy un chico fenomenal",S
T2_TRAIN_0398,"¿dónde vas buscando verdad? ¿dónde vas sin tu piel ni paz? todo aquello que me llevo tu gritando los fantasmas se hacen eco entre ellos soy uno más si quiero ya no me siento y tú tan lejos siempre tan lejos todo aquello que me debo yo tan muerto son los restos de este cuerpo un desierto y las luces a lo lejos aquí mis miedos que queman dentro todo lo que pude haber sido yo quedó perdido en la rabia y fui peor conmigo que cualquiera y encontré la voz salió a la luz la paz sin saber que me encontraba sin saber que no era yo el que pude haber sido, no dejé de ser lo que vivimos perdí la voz por cada grito que buscaba alguna razón salió a la luz la paz sin saber que me encontraba sin saber que no era yo fui final para ser verdad fui quizás mi mejor rival todo lo que pude haber sido yo quedó perdido en la rabia y fui peor conmigo que cualquiera y encontré la voz salió a la luz la paz sin saber que me encontraba sin saber que no era yo el que pude haber sido, no dejé de ser lo que vivimos perdí la voz por cada grito que buscaba alguna razón salió a la luz la paz sin saber que me encontraba sin saber que no era yo oh oh oh oh oh oh oh oh oh oh oh oh hmmm oh oh oh oh oh oh oh oh oh oh oh oh todo lo que pude haber sido yo quedó perdido en la rabia y fui peor conmigo que cualquiera y encontré la voz salió a la luz la paz sin saber que me encontraba sin saber que no era yo el que pude haber sido, no dejé de ser lo que vivimos perdí la voz por cada grito que buscaba alguna razón salió a la luz la paz sin saber que me encontraba sin saber que no era yo",NR
T2_TRAIN_0399,"andynsane andynsane bukano records bukano records harto auto-tune auto-tune si supieras, tu reemplazo está sensacional sensacional no escuchaste mal, solo quítate el auricular auricular ¿qué creías? ¿que me hacían falta las mujeres? las mujeres yo soy vengador, solo me faltan superpoderes ¡ra! si te gusta jugar, baby baby si te gusta jugar crazy crazy baja y bésame este cabezón ¡dime, dale, mi señor, dime, arre, mi señor! ¡ra! si te gusta jugar dirty y caleta eres flirty ven y jálame el acordeón ¡dime, dale, mi señor, dime, arre, mi señor! saca la vuelta que no gustan las ratas que yo huyo de todas tus insinuaciones baratas yo uso prada, tú compras en gamarra nadie voltea pa trás pa evitar tu tremenda culata ¡ra! tú pensabas que eras la reina del cuento, te informo que no te informo que no la corona se la regalé a una de tantas que audicionó audicionó tu trono de reina lo regalé al tonto que se encabronó se encabronó al saber que fui yo el papichulo sabroso que te estrenó que te estrenó si te gusta jugar, baby baby si te gusta jugar crazy crazy baja y bésame este cabezón ¡dime, dale, mi señor, dime, arre, mi señor! ¡ra! si te gusta jugar dirty uh, uh, dirty, eh y caleta eres flirty flirty ven y jálame el acordeón ¡dime, dale, mi señor, dime, arre, mi señor! sacá la vuelta, soy el señor nalgadas se ponen en cuatro y saco mi espada mi espada te agarro, te doblo en cuclillas, tremenda marrana pa que veas que mi espada se convierte en una enorme katana si te gusta jugar, baby baby si te gusta jugar crazy crazy ven y bájate ese calzón ¡dime, dale, mi señor, dime, arre, mi señor! si te gusta jugar, baby baby si te gusta jugar crazy crazy baja y bésame este cabezón ¡dime, dale, mi, señor, dime, arre, mi señor! si te gusta jugar dirty dirty y caleta eres flirty flirty ven y jálame el acordeón ¡dime, dale, mi señor, dime, arre, mi señor!",S
T2_TRAIN_0400,"morena mía voy a contarte hasta diez uno el sol que te alumbra dos tus piernas que mandan somos tres en tu cama morena mía el cuarto viene después cinco tus continentes seis las medias faenas de mis medios calientes sigo contando ahorita bien, bien, bien, bien, bien, bien morena mía siete son los pecados cometidos suman ocho conmigo nueve los que te cobro mas de diez he sentido y por mi parte sobra el arte, lo que me das dámelo, dámelo bien un poco aquí y un poco ¿a quién? cuando tu boca me toca me pone y me provoca me muerde y me destroza toda siempre es poca y muévete bien que nadie como tu me sabe hacer café morena gata, ¡ay me mata! me mata y me remata vamos pa el infierno, pon que no sea eterno suave bien, bien que nadie como tu me sabe hacer café pero cuando tu boca me toca me pone y me provoca me muerde y me destroza toda siempre es poca y muévete bien que nadie como tu me sabe hacer café bien, bien, bien, bien, bien, bien morena mía si esto no es felicidad que baje dios y lo vea y aunque no se lo crea esto es gloria y por mi parte pongo el arte lo que me das dámelo y damelo bien un poco así y un poco ¿a quién? cuando tu boca me toca me pone y me provoca me muerde y me destroza toda siempre es poca y muévete bien que nadie como tu me sabe hacer café morena gata ¡ay me mata! me mata y me remata vamos pal infierno pon que no sea eterno suave bien, bien que nadie como tu me sabe hacer café pero cuando tu boca me toca me pone y me provoca me muerde y me destroza toda siempre es poca y muévete bien, bien, bien que nadie como tu me sabe hacer café morena mía si esto no es felicidad que baje dios y lo vea y aunque no se lo crea esto es gloria y por mi parte pongo el arte lo que me das dámelo y damelo bien un poco así y un poco ¿a quién? cuando tu boca me toca me pone y me provoca me muerde y me destroza toda siempre es poca y muévete bien que nadie como tu me sabe hacer café morena gata ¡ay me mata! me mata y me remata vamos pal infierno pon que no sea eterno suave bien, bien que nadie como tu me sabe hacer café pero cuando tu boca me toca me pone y me provoca me muerde y me destroza toda siempre es poca y muévete bien, bien, bien que nadie como tu me sabe hacer café bien, bien, bien, bien",S
T2_TRAIN_0401,"¿qué, qué? ¿qué, qué? tú eres la rueda, yo soy el camino pasas encima de mi dando vueltas tú rodarás, porque ese es tu destino sin encontrar nadie que te detenga quise pararte, pero ibas sin frenos y tus rodadas me hicieron pedazos porque no quieres los caminos buenos y agarras todo lo que hay en tus pasos ¿qué, qué? ¿qué, qué? yo que soñaba con ser en tu vida el terminar de tus vueltas al mundo te vi pasar como nave perdida de aquí pa allá sin agarrar tu rumbo ninguna rueda me había lastimado y me pasaron de las más pesadas pero contigo quede destrozado porque no hiciste ninguna parada yo que te tenía siempre a mi lado y el día menos pensado tú te me fuiste de mi lado pero, ay, que barbaridad que barbaridad y yo sin moverme del mismo lugar ninguna mujer a mí me había lastimado pero contigo yo quede destrozado pero, ay, que barbaridad que barbaridad y yo sin moverme del mismo lugar yo que soñaba con ser en tu vida el terminar de tus vueltas al mundo te vi pasar como nave perdida pero, ay, que barbaridad y yo sin moverme del mismo lugar quise pararte, pero no me escuchabas tú te querías ir con él, y de mi lado tú te alejabas pero, ay, que barbaridad y yo sin moverme del mismo lugar oye negrona, sigue dando vueltas ¿verdad que no cosigue? ¡ahí! pero, ay, que barbaridad y yo sin moverme del mismo lugar yo que a ti te daba todita mi lana no supiste apreciar, y seguiste con tus rodadas pero, ay, que barbaridad que barbaridad y yo sin moverme del mismo lugar tú eres la rueda, yo soy el camino pasas encima de mí buscando tu destino pero, ay, que barbaridad que barbaridad y yo sin moverme del mismo lugar te vi pasar como nave perdida de aquí para allá, sin agarrar tu rumbo; ¡oye, mamá! pero, ay, que barbaridad y yo sin moverme del mismo lugar pero, ay, que barbaridad, oye que barbaridad tú lo perdiste todo, y aquí tú no tienes na pero, ay, que barbaridad y yo sin moverme del mismo lugar",V
T2_TRAIN_0402,"mami, aquí está el mayimbe otra vez antony santos el bachatú, mami, el bachatú hace tiempo me gustabas tú desde que yo era un niño, amor pero te amaba en silencio no podía enamorarte a ti no podía enamorarte a ti por mi timidez por mi timidez por mi timidez por mi timidez ahora quisiera hablarte amor decirte cosas bonitas recordarte aquellos tiempos, nena cuando eramos muchachito íbamos junto a la escuela esos dos niños solitos, sí que tú compraba un helado y me daba un pedacito a mi me mirabas fijamente me agarraba mi manito a mi de mi camisa escolar me arrancaba un botoncito, sí nos íbamos caminando cantándole a mi escuelita, sí pero no le puede hablar de amor pero no le puede hablar de amor por mi timidez por mi timidez por mi timidez por mi timidez ¡ay mami, aquí está el mayimbe otra vez! antony santos es que yo no juego mira que chulo, que chévere esa negra mía suena lindo, que lindo que suena pero tiene mambo que chulo, que chévere antony santos ahora me quiero casar contigo pero tiene compromiso, ay ay dios mio ¿qué sera de mi? si yo amo a esa muchachita sé que yo tuve la culpa, ay por no hablarle palabrita y ahora se que la perdí y ahora se que la perdí por mi timidez por mi timidez por mi timidez por mi timidez pero seguiré luchando aunque el mundo ya no quiera aunque la vida se oponga lucharé por esa nena aunque la vida se oponga lucharé por esa nena sí, yo lucharé sí, yo lucharé sí, yo lucharé sí, yo lucharé uh-uh-uh-uh-uh uh-uh-uh-uh uh-uh-uh-uh-uh sí, yo lucharé sí, yo lucharé sí, yo lucharé sí, yo lucharé",H
T2_TRAIN_0403,"por la esquina del viejo barrio lo vi pasar con el tumbao que tienen los guapos al caminar las manos siempre en los bolsillos de su gabán pa que no sepan en cuál de ellas lleva el puñal usa sombrero de ala ancha de medio lao y zapatillas por si hay problemas, salir volao lentes oscuros pa que no sepan qué está mirando y un diente de oro que cuando ríe se ve brillando como a tres cuadras de aquella esquina, una mujer va recorriendo la acera entera por quinta vez y en un zaguán entra y se da un trago para olvidar que el día está flojo y no hay clientes pa trabajar un carro pasa muy despacito por la avenida no tiene marcas, pero to saben que e policía, hmm pedro navaja, las manos siempre dentro el gabán mira y sonríe y el diente de oro vuelve a brillar mientras camina pasa la vista de esquina a esquina no se ve un alma, está desierta toa la avenida cuando, de pronto, esa mujer sale del zaguán y pedro navaja aprieta un puño dentro el gabán mira pa un lado, mira pal otro y no ve a nadie y a la carrera, pero sin ruido, cruza la calle y mientras tanto, en la otra acera va esa mujer refunfuñando, pues no hizo pesos con qué comer mientras camina del viejo abrigo saca un revolver, esa mujer y va a guardarlo en su cartera pa que no estorbe un .38, smith & wesson del especial que carga encima pa que la libre de todo mal y pedro navaja, puñal en mano, le fue pa encima el diente de oro iba alumbrando toa la avenida ¡guiso fácil! mientras reía, el puñal le hundía sin compasión cuando, de pronto, sonó un disparo como un cañón y pedro navaja cayó en la acera mientras veía a esa mujer que, revolver en mano y de muerte herida, a él le decía: yo que pensaba: hoy no es mi día, estoy salá pero pedro navaja, tú estás peor, ¡no estás en na! y créanme, gente, que aunque hubo ruido nadie salió no hubo curiosos, no hubo preguntas, nadie lloró sólo un borracho con los dos cuerpos se tropezó cogió el revolver, el puñal, los pesos y se marchó y tropezando se fue cantando desafinao el coro que aquí les traje, y da el mensaje de mi canción la vida te da sorpresas, sorpresas te da la vida, ¡ay, dios! la vida te da sorpresas, sorpresas te da la vida, ¡ay, dios! pedro navaja, matón de esquina quien a hierro mata, a hierro termina la vida te da sorpresas, sorpresas te da la vida, ¡ay, dios! maleante pescador, el anzuelo que tiraste en vez de una sardina, un tiburón enganchaste la, la, la, la, la, la, la, la i like to live in america la vida te da sorpresas, sorpresas te da la vida, ¡ay, dios! ocho millones de historias tiene la ciudad de nueva york la vida te da sorpresas, sorpresas te da la vida, ¡ay, dios! como decía mi abuelita: el que de último ríe, se ríe mejor la, la, la, la, la, la, la, la la, la, la, la, la, la, la, la i like to live in america la vida te da sorpresas, sorpresas te da la vida, ¡ay, dios! cuando lo manda el destino no lo cambia ni el más bravo si naciste pa martillo del cielo te caen los clavos la vida te da sorpresas, sorpresas te da la vida, ¡ay, dios! en barrio de guapos cuidao en la acera cuidao camará, que el que no corre, vuela la vida te da sorpresas, sorpresas te da la vida, ¡ay, dios! como en una novela de kafka, el borracho doblo por el callejón la vida te da sorpresas, sorpresas te da la vida, ¡ay dios!",V
T2_TRAIN_0404,"es una descarada por ser la más hermosa no tiene casi nada pero le gusta la vida cara y a mí me gusta ella y sé cuanto me ama sé que sueña conmigo pero amanece en otra cama el dinero le robó su corazón las mentiras le desalmaron el alma y me duele su dolor mucho más que su traición yo nací para quererla aunque se vaya mujer de nadie, mujer de todos, mujer que mata mujer que duele, mujer que entrega y te arrebata mujer tan cara, mujer ingrata sé que no me olvidaras aunque te vayas yo sé que no me olvidaras aunque te vayas en mi cartera guardo su foto de gatada es mi mayor fortuna y mi desdicha la descarada yo seguiré mi rumba, el mundo no se acaba esta vida es muy corta, te cobra y te paga y es que el dinero le robó su corazón las mentiras le desalmaron el alma y me duele su dolor mucho más que su traición yo nací para quererla aunque se vaya mujer de nadie, mujer de todos, mujer que mata mujer que duele, mujer que entrega y te arrebata mujer tan cara, mujer ingrata sé que no me olvidaras aunque te vayas yo sé que no me olvidaras aunque te vayas..descarada mujer de nadie, mujer de todos, mujer que mata mujer que duele, mujer que entrega y te arrebata mujer tan cara, mujer ingrata sé que no me olvidaras aunque te vayas yo sé que no me olvidaras aunque te vayas yo sé que no me olvidaras aunque te vayas",S
T2_TRAIN_0405,"r amorcito corazón yo tengo tentación de un beso que se prenda en el calor de nuestro gran amor, mi amor yo quiero ser, un solo ser y estar contigo te quiero ver, en el querer para soñar en la dulce sensación de un beso mordelón quisiera amorcito corazón, decirte mi pasión por ti compañeros en el bien y el mal ni los años nos podrán pesar amorcito corazón serás mi amor yo quiero ser, un solo ser y estar contigo te quiero ver, en el querer para soñar en la dulce sensación de un beso mordelón quisiera amorcito corazón, decirte mi pasión por ti compañeros en el bien y el mal ni los años nos podrán pesar amorcito corazón, serás mi amor",NR
T2_TRAIN_0406,"a tú sabes, que este amor no es de hoy hace tiempo que te amo tú eres la musa de mi vida, la estrella que más brilla tú eres, la luz de mis ojos pero dime, si soy el hombre que tú amas si es a mi a quien tu quieres si soy el aire que respiras, si conmigo eres feliz pero dime, si amo como yo a ti tú sabes que me muero sin tus besos, nunca intentes olvidarme tú eres el sol que me calienta, la luna que me alumbra, en mis noches más oscuras pero dime, si te gustan mis caricias, si te hago sentir mujer dime si soy lo que esperabas, si te hago morder la almohada pero dime eh si te vuelvo loca en la cama ¡ay! uy eee a pues soy elvis martínez! tú sabes, que yo soy tu perrito que ando detrás de lo que quiero tú sabes, que me muero sin tus besos, nunca intentes olvidarme pero dime, si te gustan mis caricias, si te hago sentir mujer dime si soy lo que esperabas, si te hago morder la almohada pero dime eh si te vuelvo loca en la cama",S
T2_TRAIN_0407,"ide de ella, bueno de él su, su suu!! arre machoo!!! ahi nomas... yo me encontre una chica muy lucida un dia que andaba bailando en la discotech me le acerque le dije hola guapa y como un lobo sobre ella me lancé me la lleve a platicar a lo oscurito pues ese mango yo me lo queria comer de sus encantos me despache solito pero que asusto al final yo me lleve me dijo me llamo raquel y pense sera ella o el le agarre y lo comprobe me pare y me eche a correr con mis amigo no me la acababa porque los perros a un trasvesti yo le eche hasta mi novia supo de mi regada solo por eso me dejo de querer por la mañana la cruda me mataba y todo el dia en mi cuarto me quede del reventon yo no me acordaba nada solo que alguna chica hermosa me ligue me dijo me llamo raquel y pense sera ella o el, y otra vez que la agarro caoo y lo comprobé me pare y me eche a correr con mis amigos no me la acababa porque los perros a un trasvesti yo le eche hasta mi morra supo de mi regada solo por eso me dejo de querer me dijo me llamo raquel y pense si era ella o el le agarre y lo comprobe me para y me eche a correr y que le corro que le corro que le corro que le corro y que me olvide de ella, bueno de él",V
T2_TRAIN_0408,"con este ritmo se mueven todos este es el baile del tucanazo con este ritmo se mueven todos este es el baile del tucanazo muévanse todos, muévanse todos, muévanse todos y levanten los brazos con este ritmo se mueven todos nadie se puede quedar sentado con este ritmo se mueven todos nadie se puede quedar sentado el tucanazo, el tucanazo a todo mundo este baile a contagiado y ahora todos dicen así bailemos con el tuca, bailemos con el nazo bailemos con el tuca, tuca, tuca, tucanazo bailemos con el tuca, bailemos con el nazo bailemos con el tuca, tuca, tuca, tucanazo con este ritmo se mueven todos este es el baile del tucanazo con este ritmo se mueven todos este es el baile del tucanazo muévanse todos muévanse todos y levanten los brazos con este ritmo se mueven todos nadie se puede quedar sentado con este ritmo se mueven todos nadie se puede quedar sentado el tucanazo, el tucanazo a todo mundo este baile a contagiado y ahora todos dicen así bailemos con el tuca, bailemos con el nazo bailemos con el tuca, tuca, tuca, tucanazo bailemos con el tuca, bailemos con el nazo bailemos con el tuca, tuca, tuca, tucanazo y nos vamos con el saludo para todos los tucancillos de todo el mundo échale ganas plebes",NR
T2_TRAIN_0409,"ey héctor y tito, vamos a demostrarles goldy; dj goldy enséñale un poco de violencia a los niños ignorantes violencia a los niños, ey es hora de matarlos te me imagino lento y muerto quisiera haberte torturado y enterrado que cobrar algo como sesos, sanguinario no quiero lamento ni excusas por sus errores si se guillaron, aguanten so cabro— muchos comentarios que mi mente analiza otros que se mueren y reencarnan en ceniza y para mis hijos les dedico este mambo y si estás zambo no creas que es un trambo mueren dos cantantes en miles de ruta ahora faltan dos por guillarse de hijo e— yo soy el maleante, el que todos me persiguen muchos quieren darme muerte, pocos los que sobreviven si me quieres muerto, ven aquí y busca mi cuerpo solo tienes un intento para llegar a mi entierro si quieres la guerra, pues voy, voy si me quieres muerto, aquí estoy si quieres la guerra, pues voy, voy si me quieres muerto, aquí estoy nada va a cambiar por más que menciones mi nombre el mundo es de cristo, nadie es mejor que otro hombre esta es mi guerra, abran paso a mi semblante muchos que comentan y después que tiren palante isla de ignorantes que su estilo es incierto dándose de sangre y embeleño pa lo muerto hasta condenado a la guerra e un misterio varios alicantes que rondean un imperio si quieres la guerra, pues voy, voy si me quieres muerto, aquí estoy si quieres la guerra, pues voy, voy si me quieres muerto, aquí estoy no creo en abuso ni soy un intruso si yo saco un arma, huele—, yo la uso esta es mi sentencia, llama a tu contrario lo más que me duele es que sea de un buen barrio te daré la muerte, espero me toque no te salvará ni tu fucking palicoque esto es enserio, en mi cementerio tengo un ataúd para todos los de tu imperio yo soy el maleante, el que todos me persiguen muchos quieren darme muerte, pocos los que sobreviven si me quieres muerto, ven aquí y busca mi cuerpo solo tienes un intento para llegar a mi entierro si quieres la guerra, pues voy, voy si me quieres muerto, aquí estoy si quieres la guerra, pues voy, voy si me quieres muerto, aquí estoy",NR
T2_TRAIN_0410,"la revolución w, ya-yandel ¡luny tunes! hey, shorty, ¿cómo te va? hace tiempo que no sé nada de ti no vas a creer si te digo que; ajá en realidad aún no he podido olvidarme de ti toy siendo sincero; heh, no no puedo olvidar tus besos mojados ni la forma en que tú y yo nos devoramos esa noche en mi cuarto, oh cuarto eh-eh, y la luna fue testigo eh-eh, el calor de nuestros cuerpos encontrados, oh, oh tú lo sabes ya no puedo olvidar tus besos mojados ni la forma en que tú y yo nos devoramos esa noche en mi cuarto, oh eh-eh, y la luna fue testigo eh-eh, del calor de nuestros cuerpos encontrados, oh, oh tú sabes de lo que yo te hablo mami, sigo grave hah; grave dame un poco de jarabe lo rico que sabe darle un besito bien suave hah toma la llave hah, toma la clave hazme el amor y que se empañen los cristales de la nave ¡w! te siento ahí ahí me envuelvo tú sabes ya yo quiero de ti ey tú quieres de mí hah entonces pégate como lapa hoy tú no te me escapa duro mami, dame un besito y vámonos por etapa ajá doble u, el machuca papa tra guapa, las botellas de champán destapa ¡yandel! no puedo olvidar tus besos mojados ni la forma en que tú y yo nos devoramos esa noche en mi cuarto, oh tú sabes quién yo soy eh-eh, y la luna fue testigo eh-eh, del calor de nuestros cuerpos encontrados, oh, oh no puedo olvidar tus besos mojados ajá ni la forma en que tú y yo nos devoramos esa noche en mi cuarto, oh la revolución eh-eh, y la luna fue testigo eh-eh, del calor de nuestros cuerpos encontrados, oh, oh habla claro con la gente anda, dile a to estos tipos quién manda hah hoy llegó el que te ablanda y hoy ando con la banda hah si me vas a dar el combo, me lo agranda duro, duro, duro muy sencillo, chula, si le marco el cuello me demanda arranco, potranca, llegó tu potranco ajá el que tiene virao el banco tú sabes mami, tápate, que en este conflicto eres el blanco hah, hah ámame, que si tú no estás aquí me tranco dance, entonces hago un balance a mi gatita la sobo pa que enseguida se amanse bebé le sigo dando confianza pa que de nuevo se lance me siento en un trance tra, tra, me huele a romance ¡w! me da mucha alegría volver a verte ¿cómo te va? hace tiempo que no sé nada de ti no vas a creer si te digo que; la revolución en realidad princesa aún no he podido olvidarme de ti de ti no ah no puedo olvidar tus besos mojados ni la forma en que tú y yo nos devoramos esa noche en mi cuarto, oh pah eh-eh, y la luna fue testigo eh-eh, del calor de nuestros cuerpos encontrados, oh, oh no puedo olvidar tus besos mojados ajá ni la forma en que tú y yo nos devoramos esa noche en mi cuarto, oh eh-eh, y la luna fue testigo eh-eh, del calor de nuestros cuerpos encontrados, oh, oh heh-heh-heh dos protagonistas, dos testigos te siento, te siento solo tú y yo sabemos lo que pasó yo quiero de ti w, yandel ¡la revolución! heh-heh luny tunes victor el nasi sencillo amiga, tú sabes dónde conseguirme hah te siento, te siento yo quiero de ti, tú quieres de mí",S
T2_TRAIN_0411,"no quiero separarme de ti ni siquiera un momento no quiero perder el tiempo tu sabes que te quiero a morir que no soy de aspavientos y que me gusta lento ay! llévame despacio que no hay prisa ve dejando en mi camisa una ruta de besos que me lleve al mismo cielo ay! pégate sin miedo con malicia lléname de tu sonrisa el corazón a ritmo de tu cuerpo lento, baílame lento así con todo sentimiento vem cá menina, não me deixe lento, cierra los ojos y vivamos el momento baila conmigo hasta que veas salir el sol la música se adueña de mi yo me pierdo en tu cuerpo tú me quemas con tu fuego en tu cintura quiero vivir respirar de tu aliento y que me beses lento ay! llévame despacio que no hay prisa ve dejando en mi camisa una ruta de besos que me lleve al mismo cielo ay! pégate sin miedo con malicia lléname de tu sonrisa el corazón a ritmo de tu cuerpo lento, baílame lento así con todo sentimiento vem cá menina, não me deixe lento, cierra los ojos y vivamos el momento baila conmigo hasta que veas salir el sol los dos en un solo cuerpo bailando lento lento, baílame lento así con todo sentimiento vem cá menina, não me deixe lento, cierra los ojos y vivamos el momento baila conmigo hasta que veas salir el sol",NR
T2_TRAIN_0412,"si yo a usted no le pido usted a mí no me conoce, yo tampoco si usted a mí nunca me ha brindado nada deje de estar criticando, viva su vida y deje vivir que cuando yo no te conocía, por extranjero te tenía hoy quiero beber, hoy quiero licor, hoy yo quiero fiesta quiero amanecer, no quiero control, no quiero problemas es mi vida, nadie se meta, nadie se meta es mi vida, nadie se meta, nadie se meta es mi vida, nadie se meta, nadie se meta es mi vida, nadie se meta, nadie se meta yo tengo la pauta, tengo el sonido y si yo subo, también suben los mío al amigo yo no le cuento mío porque se le viro judas a jesucristo al egoísta yo me le rió porque se nota que tán sentios gozo mi vida de lunes a domingo, yo si me gozo lo mio es mi vida, nadie se meta, nadie se meta es mi vida, nadie se meta, nadie se meta es mi vida, nadie se meta, nadie se meta es mi vida, nadie se meta, nadie se meta hoy quiero beber, hoy quiero licor, hoy yo quiero fiesta quiero amanecer, no quiero control, no quiero problemas jarabacoa city ala jaza, mamwali habla de mi vida cuando la tuya sea un ejemplo que tire la primera piedra aquel que se crea perfecto óyeme bien, yo soy yo, tú eres tú y al final de la vida, cada quien carga su cruz yo te invito, me aconsejo cuando me miro de frente en el espejo es mi vida, nadie se meta, nadie se meta es mi vida, nadie se meta, nadie se meta es mi vida, nadie se meta, nadie se meta es mi vida, nadie se meta, nadie se meta hoy quiero beber, hoy quiero licor, hoy yo quiero fiesta quiero amanecer, no quiero control, no quiero problemas dame banda rd, bro ala jaza, mamwali, ah-ah es mi vida, nadie se meta, nadie se meta",NR
T2_TRAIN_0413,"igo ya recibí mi castigo ya pasaron varios días y no me has llamado y la verdad estoy desesperado ya es demasiado sé que yo tuve la culpa de lo que ha pasado y que tu corazón está muy lastimado y quiero arreglarlo solo dime que esto no ha terminado y dame la esperanza de que algún día volverás a mi lado porque me muero si no estás conmigo, no tengo motivos para despertarme con una sonrisa para seguir vivo y porque daría lo que fuera por estar contigo regresa pronto hermosa, te lo pido y porque me muero si no estás conmigo, pierdo los sentidos porque no quiero hacerme amigo del olvido porque tu adiós es lo peor que he vivido y regresa pronto mi niña, preciosa y llorando te lo pido ya recibí mi castigo y regresa chiquitita ya no me hagas sufrir ay, nomás y solo dime que esto no ha terminado y dame la esperanza de que algún día volverás a mi lado porque me muero si no estás conmigo, no tengo motivos para despertarme con una sonrisa para seguir vivo y porque daría lo que fuera por estar contigo regresa pronto hermosa, te lo pido y porque me muero si no estás conmigo pierdo los sentidos y porque no quiero hacerme amigo del olvido porque tu adiós es lo peor que he vivido y regresa pronto mi niña, preciosa y llorando te lo pido ya recibí mi castigo ya recibí mi castigo",NR
