id,lyrics,reasoning,label
T1_TRAIN_0711,"eliz bridge chorus... verse 1: eres lo que a mi vida le ha dado todo eres sensacional y tu, con tu ternura me has enseado a sentir lo que es el verdadero amor bridge: sabes, quiero pedirte que nunca cambies me gusta asi tu forma de ser nunca, nunca lo pienses esto que siento por ti hace mas grande mi vivir chorus: por que las cosas de la vida contigo se viven mejor todo es amor si estamos juntos los dos por que tomados de la mano no hay nada en el mundo igual siempre seremos la pareja ideal la pareja ideal verse 2: antes de conocerte, todo era triste no se como pude estar sin ti y yo no imaginaba esto que en mi florecio y ahora me hace tan feliz bridge chorus...","La letra de esta canción no es misógina porque promueve la igualdad y el respeto entre hombres y mujeres. La letra describe al sujeto como ""lo que a su vida le ha dado todo"" y ""sensacional"", lo cual sugiere un sentido de admiración y apreciación hacia la persona amada. Además, la letra menciona que la persona amada les ha enseñado a sentir ""el verdadero amor"".",0
T1_TRAIN_0712,"voy a mandar todo a la mierda como kanye west me da igual todo lo que hablen, voy a soltarlo, joder a mi amigo lo mataron los celos descansa en paz, su alma sigue en el suelo el odio me consume por dentro intento ocultarlo pero no lo contengo el daño me la está devolviendo y se que no lo parece pero sangro por dentro vamos pa arriba cabrón, ahora me siento lebron soy capaz de meter el triple y no hace falta balón me van a criticar por hacer cosas raras pero ?sta mierda es nueva y soy la nu?va cara supervillano del rap como mf doom llego solo al partido no hace un club esta mierda la hago solo, no me hace falta nadie yo me escribo las barras y cocino la base voy a mandar todo a la mierda como kanye west me da igual todo lo que hablen, voy a soltarlo, joder a mi amigo lo mataron los celos descansa en paz, su alma sigue en el suelo el odio me consume por dentro intento ocultarlo pero no lo contengo el daño me la está devolviendo y se que no lo parece pero sangro por dentro","La letra de la canción no es misógina porque el artista expresa sus propios sentimientos y experiencias personales sin atacar o menospreciar a las mujeres. Además, el tema principal de la canción es sobre superar el dolor y el odio, y no sobre denigrar a las mujeres. El artista también muestra respeto hacia su amigo fallecido y habla sobre cómo el odio le afecta internamente, pero no hay ninguna referencia negativa hacia las mujeres en la letra.",0
T1_TRAIN_0713,a veces cuando un hombre se hace fuerte un secreto necesita llorar de vez en cuando necesita que siga lloviendo un aguacero de mayo más que pueda cubrir mis lagrimas yo necesito llorar por amor necesito pintar mi dolor si salgo a la calle con lluvia que cae tengo partido el corazon y la lluvia no cae quisiera llorar lloviendo para cubrir mi cara y mis lagrimas con el agua quisiera llorar lloviendo los hombres tambien lloran dejame llorar quisiera llorar lloviendo para cubrir mi cara y mis lagrimas con el agua quisiera llorar lloviendo para cubrir mi cara y que no me vean llorar que no me vean llorar pa la bachatera bachatera tera tera... hoy me duele pensar el amor se escondio de mi y si es que voy ha llorar pues que siga lloviendo un aguacero de mayo mas que pueda cubrir mis lagrimas yo necesito llorar por amor necesito pintar mi dolor si salgo a la calle con lluvia que cae tengo partido el corazon y la lluvia no cae quisiera llorar lloviendo para cubrir mi cara y mis lagrimas con el agua quisiera llorar lloviendo los hombres tambien lloran dejame llorar quisiera llorar lloviendo para cubrir mi cara y mis lagrimas con el agua quisiera llorar lloviendo para cubrir mi cara y que no me vean llorar,"La letra de esta canción no es misógina porque habla sobre el autor expresando sus sentimientos hacia el amor y como este afecta su vida. No hay ninguna referencia negativa o ofensiva hacia las mujeres en la letra. Además, el hecho de que el autor quiera llorar y ser visto llorando demuestra su vulnerabilidad y humanidad, lo cual es algo que todos los seres humanos tienen en común, independientemente del género.",0
T1_TRAIN_0714,"uh-oh, hmm eres un regalo oh, oh, oh ah, ah o-o-o-onlys beat papi, ere un regalo que bajó del cielo te quiero a mi lado, sin ti me muero daddy, tú siempre va a ser el primero, oh-oh papi, ere un regalo que bajó del cielo te quiero a mi lado, sin ti me muero daddy, tú siempre va a ser el primero, oh-oh te he echado un conjuro pa que vuelvas tú eres mío, dale, no te mienta a la otra la tiene aburrida, parece la cenicienta pero tú sabes que eso no es amor porque tú engañas tu corazón papi, sabes que eso no es amor uh-oh papi, ere un regalo que bajó del cielo te quiero a mi lado, sin ti me muero daddy, tú siempre va a ser el primero papi, ere un regalo que bajó del cielo te quiero a mi lado, sin ti me muero daddy, tú siempre va a ser el primero y no sé por qué tú te engañas, tú te engañas si cuando llega la noche tú a mí me llama, a mí me llama, ah-ah yo sé que no la quiere, yo sé que no la ama yo sé que a mí me quiere encima de su cama tú ere un regalo que bajó del cielo te quiero a mi lao, sin ti me muero tú ere un regalo que bajó del cielo te quiero a mi lao, sin ti me papi, ere un regalo que bajó del cielo te quiero a mi lado, sin ti me muero daddy, tú siempre va a ser el primero papi, ere un regalo que bajó del cielo te quiero a mi lado, sin ti me muero daddy, tú siempre va a ser el primero papi, eres un regalo que bajó del cielo te quiero a mi lao, sin ti me muero papi, tú siempre va a ser el primero","La letra de esta canción no es misógina porque promueve la igualdad entre hombres y mujeres al afirmar que el hombre también puede sentir y experimentar los mismos sentimientos que la mujer. Además, la canción destaca la importancia de la lealtad y el compromiso en una relación, lo que sugiere una actitud positiva hacia las relaciones igualitarias.",0
T1_TRAIN_0715,"no sé, no-no sé, yo me despierto y veo to tus mensajes y tú me hablas y me río, y me encanta pero si no me hablas, me desespero y a mí me da miedo enamorarme, yo creo que así es mejor buscando una entrada en tu corazón ya te pinté más cuadros que el mismo vincent van gogh pero la vida nos separa y nos deja en la nada y cuelga de un hilo nuestra relación ya yo he buscado mil maneras para no perder pero en el juego del amor, ya yo perdí tu piel buscando mil razones pa que tú te quedes pero si quieres tu espacio, te voy a entender dices que te vas y me abandonas dices que te vas por el temor oh-oh-oh y tienes miedo a enamorarte porque puedo lastimarte pero esa no es mi intención yo no sé por qué sigues tan necio buscando robar mi corazón y aunque siempre ando en mi cama esperando tu llamada hoy me voy, es lo mejor dices que te vas, oh-oh-oh, eh-eh tú eres mi fuerza, mi esperanza, tú eres mi motor mi motor tú me inspiras a tener una vida mejor oh-oh y todo el odio que yo tengo en mi corazón es solo el reflejo de mi dolor oah el amor es un fantasma que nadie lo ve y sé que crees en nosotros, eso se llama fe aunque eso mismo me lo dijo el anterior y sé que tú sigues aquí pero él se fue fue dices que te vas y me abandonas dices que te vas por el temor oh-oh y tienes miedo a enamorarte porque puedo lastimarte pero esa no es mi intención yo no sé por qué sigues tan necio buscando robar mi corazón y aunque siempre ando en mi cama esperando tu llamada hoy me voy, es lo mejor dices que te vas, oh-oh-oh, eh-eh la canción que me escribiste, ¿cómo olvido hoy? y en el carro, el primer beso fue tan mágico y aunque trato, no, no puedo dormir sin imaginarte tenerte aquí en mi habitación estos días, a mi vida le diste color y he conocido de ti lo que tiene valor tú me gustas demasiado, me da miedo enamorarme créeme, esto es lo mejor dices que te vas y me abandonas oh dices que te vas por el temor oh y tienes miedo a enamorarte porque puedo lastimarte pero esa no es mi intención yo no sé por qué sigues tan necio buscando robar mi corazón y aunque siempre ando en mi cama esperando tu llamada aunque no quieras, así es mejor","La letra de esta canción no es misógina porque habla sobre la incertidumbre de una persona al estar enamorada y no saber cómo actuar. La canción muestra los sentimientos encontrados entre el deseo de tener a alguien y el miedo a ser herido. Además, la letra también expresa la necesidad de encontrar una forma de mantener una relación saludable y respetuosa.",0
T1_TRAIN_0716,"los labios tú te muerdes yo también te extraño, también me desvelo viendo nuestras fotos y videos yo también te pienso cada vez un poco más y tu boca imagino que comienzo a besar de los besos que te di, amor ¿a cuál de todos echas más de menos? ¿aquellos tiernos o los que llevan veneno? ¿los inocentes o los que no tenían freno? de los besos que te di, amor ¿apoco no hay alguno que recuerdes? si tú solita fuiste quien me dio luz verde ahora resulta que hasta la memoria pierdes estoy seguro que en las noches me recuerdas y los labios tú te muerdes de los besos que te di, amor ¿a cuál de todos echas más de menos? ¿aquellos tiernos o los que llevan veneno? ¿los inocentes o los que no tenían freno? de los besos que te di, amor ¿apoco no hay alguno que recuerdes? si tú solita fuiste quien me dio luz verde ahora resulta que hasta la memoria pierdes estoy seguro que en las noches me recuerdas y los labios tú te muerdes","La letra de esta canción no es misógina porque el autor está recordando los momentos felices que compartió con su pareja y expresando su amor por ella. No hay ninguna línea o palabra que denigre o menosprecie a la mujer, sino que se centra en la nostalgia y el cariño hacia ella. Además, la letra muestra una actitud respetuosa al mencionarla como ""amor"" y al referirse a sus besos con ternura y afecto.",0
T1_TRAIN_0717,"el amor de mi vida eres y serás siempre tu por fin he encontrado lo que había soñado mi mundo es perfecto si estoy a tu lado bendito tu amor ya te esperaba, siempre te soñé aun sin conocerte, siempre te amé es asombroso saber que existe alguien que celosamente se guardaba para mí y que el destino hizo magia, aminoró la distancia bendito dia viniste a cambiar mi suerte el amor de mi vida eres y serás siempre tu la luz de tus ojos me a dado esperanza y de un paso firme me llegó el amor el amor de mi vida encontraste entre calma, llantó mi inquietud besando tus labios el tiempo se estanca el tipo de lo de un mundo de pasión por fin he encontrado lo que había sonado mi mundo es perfecto si estoy a tu lado bendito tu amor el amor de mi vida eres y serás siempre tu la luz de tus ojos me a dado esperanza y de un paso firme me llegó el amor el amor de mi vida encontraste entre calma, llanto mi inquietud besando tus labios el tiempo se estanca el tipo de lo de un mundo de pasion por fin he encontrado lo que había sonado mi mundo es perfecto si estoy a tu lado bendito tu amor","La letra de esta canción no es misógina porque habla del amor como algo positivo y transformador. La persona que canta expresa su felicidad al haber encontrado a alguien que era especial para ella desde antes de conocerla. Además, la letra destaca la importancia de la luz de los ojos de la otra persona, lo cual sugiere una conexión profunda y significativa. En resumen, la letra muestra una perspectiva positiva y romántica hacia el amor y la relación entre las personas involucradas.",0
T1_TRAIN_0718,"quizás ha pasado el tiempo pero sólo quería dejarte saber que yo pienso en ti tanto como tú en mí arcángel la maravilla el rey he jugado a la ruleta con nuestro amor aposté a lo nuestro, y salí perdedor obviamente fue otro quién ganó y también se quedó con tu cuerpo y tu calor sólo con eso porque yo sigo en tu mente el dueño de tu corazón que late frecuente tus sentimientos van directo a la deriva y yo puedo salvarlos, mantenerte viva te prometo que cambié, no soy el mismo ya dejé el alcohol, bueno, menos que antes y si decides tú sacarme del abismo yo te juro vida mía, todo será fascinante ¡don! si tú te vuelves loca por mí, y yo me vuelvo loco por ti entonces, mami, deja el novio que tú tiene dile que tú no lo quiere y qué me prefieres a mí auh si tú te vuelves loca por mí-í-í, y yo loco por ti entonces, mami, deja el novio que tú tiene dile que tú no lo quiere, que me prefieres a mí el rey amor de mil amore, prenda del pasado te he llorado mil noche, aún no te olvidado todavía procuro con otra reemplazarte pero el corazón no cura, pues me duele recordarte me falta el aire desde tu triste carta cobarde, me dejaste, ¿te casas? el tiempo pasa, marcando el calendario envidiando lo que hoy tiene un mediocre adversario si tú te vuelves loca por mí ah y yo me vuelvo loco por ti baby entonces, mami, deja el novio que tú tiene muah dile que tú no lo quiere austin la maravilla, el rey y que me prefieres a mí si tú te vuelves loca por mí-í-í, y yo loco por ti entonces, mami, deja el novio que tú tiene dile que tú no lo quiere y que me prefieres a mí me pregunto a diario si tal vez te preguntas qué pasaría de nuestras vidas si un día de estos se juntan si al pararnos frente a frente, mirarnos fijamente decidimos besarnos, sin importar la gente o quizás indiferente finjas ignorarme por el que dirán de la gente, no vengas ni a saludarme si mañana no hay un beso, y decides olvidarme confiésate a ti misma, tú nunca dejarás de amarme el rey si tú te vuelves loca por mí ah y yo me vuelvo loco por ti baby entonces, mami, deja el novio que tú tiene muah dile que tú no lo quiere jaja y que me prefieres a mí si tú te vuelves loca por mí-í-í, y yo loco por ti entonces, mami, deja el novio que tú tiene dile que tú no lo quiere y que me prefieres a mí a veces en la vida hay que tomar decisiones a veces esas decisiones rompen corazones pero tienes que pensar en ti primero y no en los otros aunque causes dolor y dejes sentimientos rotos las heridas sanan, pero el tiempo no se detiene no entiendo por qué sigues con él cuando aquí me tienes esperando por ti sé que me prefieres a mí estoy consciente que lo quiere pero me amas a mí ¡la fórmula! si tú te vuelves loca por mí, y yo me vuelvo loco por ti entonces, mami, deja al novio que tú tiene dile que tú no lo quiere y que me prefieres a mí que tú me prefieres a mí, mí que me prefieres a mí que tú me prefieres a mí, mí que me prefieres a mí que podrá pasar el tiempo y que siempre voy a estar en tu mente el rey que siempre tus sentimientos te llevarán a donde estoy arcangel la maravilla eso está claro, tan claro, como que a mí me pasa igual hear this! si el verdadero amor está tan cerca han sido para ustedes ¿por qué eres tan terca? ¡el rey! ¡don! pina records si sabes que cuando a mí te acercas el heredero del trono; austin a la realidad despiertas prrra esta es la fórmula la súper fórmula millionaire boys club flow factory el orfanato tú lo sabe, pina operación lírica a corazón abierto díselo, austin jajaja, la diferencia sigue y seguirá siendo la misma; buena música mambo kingz all right","La letra de la canción es misógina porque minimiza la capacidad de decisión de la mujer y la reduce a un objeto sexual. Además, refuerza estereotipos dañinos sobre cómo debe ser una relación romántica y presenta una visión patriarcal de la pareja en la que el hombre es el centro de atención y la mujer está subordinada a sus deseos. Esto perpetúa la desigualdad de género y contribuye a la objetivización y sexualización de las mujeres.",1
T1_TRAIN_0719,"con sentimiento jimmy zambrano ehhhhhhhhhhhhhhhhh parece que olvidaste todo lo que tu me hiciste quizás ya no recuerdas nada de lo que paso ¡¡¡dímelo celedón!!! tal vez nadie te comento que todavía estoy triste que aquello que me hiciste nunca se me olvido no se si nunca te enteraste de lo que causaste te creo si me contestaras no fue tu intención el caso es que ahora que te encuentro quisiera contarte déjame confesarte lo que hiciste mi amor coro me hiciste reír me hiciste vivir lo que nunca nadie me había hecho sentir hiciste nacer de nuevo en mí la fe me diste una esperanza y me hiciste el amor como en la vida nunca nadie lo había hecho y me hiciste sentir un hombre satisfecho pintaste mi vida color de ilusión le pusiste alas a mi corazón y para que seguir si fueron tantas cosas las que tú me hiciste y me duele aceptar que el daño que cause nunca lo mereciste que tonto me porte mira lo que te hice después de lo que hiciste por mi compláceme jorgito que quiero escucharte cantando salsa nadie sabe lo que tiene hasta que lo pierde eso lo había escuchado mil veces pero no pensé vallenato víctor que sentirlo en carne propia seria mi muerte pero antes de perderte te confieso mi amor coro me hiciste reír me hiciste vivir lo que nunca nadie me había hecho sentir hiciste nacer de nuevo en mí la fe me diste una esperanza y me hiciste el amor como en la vida nunca nadie lo había hecho y me hiciste sentir un hombre satisfecho pintaste mi vida color de ilusión le pusiste alas a mi corazón y para que seguir si fueron tantas cosas las que tú me hiciste y me duele aceptar que el daño que cause nunca lo mereciste que tonto me porté mira lo que te hice después de lo que hiciste por mi ehhhhhhhhhhhhhhhhh sentimiento víctor manuelle parece que se te olvido y que ya no recuerdas lo que me hiciste tú quizás tu nunca te enteraste mi vida cambiaste y me brindaste luz parece que se te olvido y que ya no recuerdas lo que me hiciste tú no te diste cuenta pintaste mi vida color de ilusión y le pusiste alas a mi corazón colombia y puerto rico díselo jorgito no te diste cuenta, se que no que desde que te fuiste mi vida se acabo se acabo no te diste cuenta, se que no perdona si te hice daño esa no fue mi intención, que no no te diste cuenta, se que no ay hombre jorgito como castiga ese dolor no te diste cuenta, se que no ehhhhhhhhhhhhhhhhh uy uy uy pintaste mi vida color de ilusión le pusiste alas a mi corazón y para que seguir si fueron tantas cosas las que tú me hiciste y me duele aceptar que el daño que cause nunca lo mereciste que tonto me porté mira lo que te hice después de lo que hiciste por mí","La letra de esta canción no es misógina porque habla sobre el amor y los sentimientos que una persona puede experimentar hacia otra. Además, la letra muestra cómo la persona que canta ha sido afectada positivamente por su pareja y cómo han compartido momentos felices juntos. La canción también menciona el arrepentimiento del cantante por haber causado daño a su pareja y por no haber valorado adecuadamente sus acciones positivas. En general, la letra refleja una relación saludable y positiva entre dos personas enamoradas.",0
T1_TRAIN_0720,"cu-cu-cumbia nena cu-cu-cumbia nena ru-ru-rulits the master beat ese negro quiso joderme y le jodí la bitch do it ahora la tengo en mi sala rolando mi weed skrrt, skrrt blunts, eles, lo que ellas quieren eles, quieren king team, tu zorra lo mueve damn; bang, bang camino por el barrio ribeteao fino fino; clean, clean en el party tengo un par de culos divinos bounce it mi familia the street, son negros latinos no me toques a ninguno o termina en lío damn soy anti-sapo -sapo; anti-sapo ando con lo capo, con lo guapo skrrt, skrrt; guapo clean como un descapo lo del forreo es de hace rato de hace rato estamo en el juego nos gustan los fajo gas fumo mucho gas sube la traje a casa, le enseñé a mover bounce it tiene una cajuela de mercedes benz, yeh wooh, wooh le como ese culo escuchando french ¡montana! obie wanshot, baby le dieron luz verde al jefe, negro, el fucking boss boss tu puta quiere estar forreando con mi cadenón osx brillante todo eso que esos negro hacen ya lo hice de young ya lo hice bro recuerdo el bolso en mi ropero tenia 32 los pájaros volando bitch, ahora fronteo con la cazzu, bitch hey yo, cazzu ya no estoy puesto pa lo giles, estoy puesto pal deal rrra ya no estoy puesto pa tus bitche, estoy puesto pal hit pal hit mi negro mueven los paquetes arriba de tres mil siempre en el business hey, negro, no les creo creo que la calle ya lo sabe, bro, nunca fekeo rrra me estoy comiendo ese culo escuchando romeo escuchando bachata pa que su gato esté pillo pillo que esto va de en serio vamo de en serio gas fumo mucho gas sube la traje a casa, le enseñé a mover bounce it tiene una cajuela de mercedes benz wooh, wooh le como ese culo escuchando french ¡montana! activan poco pero están hablando mucho blah, blah a su recorte le faltan cartuchos tch-tch hago boxeo, trabajo el fadeo si tengo pago, no la fantasmeo ¡bitch! yeah, estoy viviendo del ribete ribete generando trabajo, mi equipo se compromete king team yeah, como las charlas con spekter ay le ofrezco mi respeto pa que ellos me respeten respeto, me respeten yeah, los fakes en esto no se meten meten las rimas que escribimos se te graban en la mente en la mente yeah, con el obie fumando kk fumando kk y el odio a la policía fuck the police lo comparto y es pa siempre, bitch gas fumo mucho gas sube la traje a casa, le enseñé a mover bounce it tiene una cajuela de mercedes benz wooh, wooh le como ese culo escuchando french ¡montana! ¿a dónde van con todo eso si eso es to pa mí? estoy cumpliendo todo lo que prometí tu gata dice que le gusta como la partís pero lo duda cuando en su cuarto me escucha a mí ah ando sin vuelta, siempre ando suelta lo sé mover tan bien que tu gato se desconcentra ninguno de eso bobo es lo que aparenta y antes de hablar del westside, que paguen sus cuentas p-p-p, puesta pal problema puesta pal problema ey, nene, me traje a tu nena que me traje a tu nena no le prometo una cena ni una cadena pero ella sabe que conmigo todo vale la pena gas, fuma mucho gas que fuma mucho gas a esa bitche yo les enseñé a mover yo les enseñé a mover booti de todo tamaño que tengo en mi harem eh las estoy reclutando para cambiar el game game, game cumbia nena cazzu, baby obie wanshot en el remix rulits the master beat ru-ru-rulits the master beat westside, baby westside jajaja tranquilo, mi amor que si no te atiende seguro está en el westside","La letra de la canción es misógina porque minimiza y objetiviza a la mujer reduciéndola a un objeto sexual. Además, presenta una visión machista y violenta hacia las mujeres, normalizando la violencia de género y promoviendo la cosificación de las mismas. También refuerza estereotipos dañinos y perpetuando roles tradicionales de género. La letra promueve la objetivización y sexualización de las mujeres, normalizando la violencia de género y promoviendo actitudes machistas.",1
T1_TRAIN_0721,"pero nunca lo escuché qué buen comienzo tú y yo qué sorpresivo y qué prometedor tu amor tan veloz, me atrapó si estamos bien, estamos mal todo es perfecto y algo fallará no funcionará, ya lo sé pero igual está creciendo y no lo puedo parar ya lo sabía, te has convertido en parte de mi vida brindándome todo lo que quería ya lo sabía, que enamorarme no me convenía ya lo sabía, de alguna forma me lo suponía había algo que me lo decía, pero nunca lo escuché solía estar bajo control pero perdí la mente por amor tenme compasión, ven a mí tengo aquí tantas palabras que no quieren salir ya lo sabía, te has convertido en parte de mi vida brindándome todo lo que quería ya lo sabía, que enamorarme no me convenía ya lo sabía, de alguna forma me lo suponía había algo que me lo decía, pero nunca lo escuché ya lo sabía y me mentía para continuar con este amor esquizofrénico y particular ya lo sabía, no hice nada y era de esperar que estallaría frente a nuestros ojos al final sabía, te has convertido en parte de mi vida brindándome todo lo que quería ya lo sabía, que enamorarme no me convenía ya lo sabía, oh-¡wow! de alguna forma me lo suponía había algo que me lo decía, pero nunca lo escuché","La letra de esta canción no es misógina porque habla sobre el crecimiento y desarrollo de una relación amorosa entre dos personas, sin hacer referencia a ninguna forma de opresión hacia las mujeres. Además, la letra menciona cómo la persona se da cuenta de que enamorarse no le conviene y aún así continúa con esa relación, mostrando un enfoque maduro y reflexivo sobre el amor y las relaciones interpersonales.",0
T1_TRAIN_0722,"pasenle, pasenle que no le cuenten porque a lo mejor le mienten pasenle a ver al tonto que perdió al amor de su vida por andar de coscolino tú que pensabas que me iba a morir al verte con un nuevo maniquí tú que pensabas que te iba a llorar y mírame vagando en este bar ¿creíste que al decirme adiós iba entrar en depresión? no vales tanto la verdad para ponerme tan emocional tú que creías que te iba a extrañar ahora me persigues sin parar tú que apostabas que me iba a romper vienes arrastrándote a mis pies como un chicle sin sabor te escupió mi corazón no me busques por favor que ya conmigo todo terminó tú fuiste quien me dijo adiós y ahora me pides perdón tú fuiste quien me dijo adiós y ahora me pides perdón ya no hay función, tu circo se acabó ya no hay función, tu circo se acabó yeah-yeah-eh tu circo se acabó tu circo se acabó tus payasadas no me hacen reír pienso que mejor te vas de aquí ni te alucino ni te guardo rencor pero ya no hay nada, entiéndelo como un chicle sin sabor te escupió mi corazón no me busques por favor que ya conmigo todo terminó tú fuiste quien me dijo adiós y ahora me pides perdón tú fuiste quien me dijo adiós y ahora me pides perdón ya no hay función, tu circo se acabó ya no hay función, tu circo se acabó se acabó pasenle, pasenle compre su boleto, no se quede afuera pasele a ver el show de los amores destrozados tú fuiste quien me dijo adiós y ahora me pides perdón tú fuiste quien me dijo adiós y ahora me pides perdón ya no hay función, tu circo se acabó ya no hay función, tu circo se acabó yeah-yeah-eh tu circo se acabó tu cir-co, yeah-eh tu circo se acabó tu cir-co, yeah-eh tu circo se acabó tu cir-co, yeah-eh tu circo se acabó","La letra de esta canción no es misógina porque en ningún momento menosprecia o denigra a las mujeres. Por el contrario, la letra muestra una actitud positiva y empoderada frente a una situación difícil, y no hace referencia a ninguna mujer de manera negativa o despectiva. Además, la letra no promueve ningún tipo de violencia o discriminación hacia las mujeres. En cambio, la letra refleja una experiencia personal del cantante y cómo ha superado una ruptura amorosa.",0
T1_TRAIN_0723,"mm-jum mmm-jum mmm-jum yo sé que esto no volverá a pasar pero si volviera a pasar, sé que sería tu debilidad porque la noche de anoche fue algo que yo no puedo explicar eso era dando y dándole sin parar tú me decías que morías por mí porque la noche de anoche fue eh-eh algo que yo no puedo explicar eh-eh eso era dando y dándole sin parar eh-eh tú encima de mí, yo encima de ti oh-oh eh, eh tú me dejaste el cuerpo caliente, infierno pero me dejaste el corazón frío, invierno soñando que contigo e que duermo duermo dime, papi dime, mami ¿esa noche quién la borra? tú me besaste y se me cayó la gorra sin mucha labia, sin mucha cotorra cuando toy contigo dejo que la vibra corra y que la luna no supervise con esa boquita suena rico to lo que tú me dice hicimo pose que yo má nunca hice tú te mojaste pa que yo me bautice y me ponga serio, serio tú y yo junto creando un imperio eso ojito tienen un misterio pero al final na e lo nuestro fue en serio y ya me ha pasao que me han ilusionao y ya me ha pasao que me han abandonao y ya me ha pasao que no está a mi lao y ya me ha pasao porque la noche de anoche fue eh-eh algo que yo no puedo explicar eh-eh eso era dando y dándole sin parar eh-eh tú encima de mí, yo encima de ti oh-oh porque la noche de anoche fue eh-eh algo que yo no puedo explicar eh-eh eso era dando y dándole sin parar eh-eh yo encima de ti, tú encima de mí oh-oh que yo me iría otra vez pa japón hey papi, qué penita tú, qué maldición mmm la paleta es dulce, azúcar de algodón yeh y es la única que me llega hasta al corazón yo no me olvido, la suerte está echada bum se me enredaba el pelo en la pantalla sabe que solo lo hago de leyenda ¡wuh! lo subo al cielo, yo soy su messiah el benito es un diablillo y es un ángel lo tengo juqueao como si fuera tote baby, entre nosotro nunca competimos si preguntan dice: ella to los récords bate y ya me ha pasao que me han ilusionao y ya me ha pasao que me han abandonao y ya me ha pasao que no está a mi lao y ya me ha pasao porque la noche de anoche fue eh-eh algo que yo no puedo explicar eh-eh eso era dando y dándole sin parar eh-eh tú encima de mí, yo encima de ti oh-oh porque la noche de anoche fue eh-eh algo que yo no puedo explicar eh-eh eso era dando, dándole sin parar eh-eh tú encima de mí, yo encima de ti oh-oh mmm-jum mmm-jum mmm-jum","La letra de esta canción es misógina porque hace referencia a una relación tóxica donde la mujer es vista como un objeto sexual y se minimiza su importancia. Además, la letra promueve la idea de que la mujer debe estar disponible para satisfacer las necesidades del hombre y que él tiene derecho a controlarla y manipularla emocionalmente. Esto es perjudicial para la igualdad de género y refuerza estereotipos dañinos.",1
T1_TRAIN_0724,"ayer lloré por tu ausencia sintiendo en el alma un profundo dolor y hoy río a carcajadas pues ya no te quiero, tengo un nuevo amor ayer lloré como un niño pensando y pensando en tu mal proceder y hoy lloro de alegría gracias a la vida me siento feliz yo lloré, yo lloré lloré, no lo niego, lloré ayer lloré por tu ausencia sintiendo en el alma un profundo dolor y hoy río a carcajadas pues ya no te quiero, tengo un nuevo amor yo lloré, yo lloré yo lloré, yo lloré siento una pena en el alma y no me explico por qué yo lloré, yo lloré ya no estás más a mi lado, corazón en el alma solo tengo un no sé qué te qué yo lloré, yo lloré llora como yo lloraba, llora como yo lloré yo lloré, yo lloré nadie debe de llorar, mamá por el amor que ya se fueyo lloré, yo lloré hoy me río a carcajadas no me mires a la cara que de ti me reiré yo lloré, yo lloré ya no me queda más llanto y solita, solita en el campo solita te dejaré yo lloré, yo lloré yo lloré, yo lloré si ayer lloré por tu ausencia yo lloré hoy no sé ni por qué fue yo lloré porque ya ves al mirarme yo lloré que yo me encuentro muy bien yo lloré yo encontré lo que buscaba yo lloré ahora sí tengo un querer yo lloré ay, qué felicidad la mía yo lloré por el mundo cantaré yo lloré si ayer lloré por tu ausencia yo lloré hoy no sé ni por qué fue yo lloré porque ya ves al mirarme yo lloré que yo me encuentro muy bien yo lloré yo encontré lo que buscaba yo lloré ahora sí tengo un querer yo lloré ay, qué felicidad la mía yo lloré por el mundo cantaré yo lloré","La letra de esta canción es misógina porque presenta a la mujer como alguien que está triste y llora por su ex pareja. Además, la canción minimiza los sentimientos de las mujeres y las reduce a objetos que pueden ser desechados cuando ya no son útiles para el hombre. Esta actitud es sexista y denigrante hacia las mujeres.",1
T1_TRAIN_0725,. que podre decirte en el corto tiempo en que se vive una ilusion que podre dejarte tan pegado al alma que se quede ahi en tu corazon yo no pretendo enseñarte lo que es el mundo me falta tambien pero vale la pena disfrutar cada dia porque me has regalado el privilegio de amarte di lo que sientas has lo que piensas da lo que tengas y no te arrepientas y si no llega lo que esperabas no te conformes jamas te detengas pero sobre todas las cosas nunca te olvides de dios seras del tamaño de tus pensamientos no te permitas fracasar lo mas importante son los sentimientos y lo que no puedes comprar y cuando llegue el momento en que tu sola quisieras volar aunque no estemos juntos estaran los recuerdos que con solo quererlo volveras a vivirlos di lo que sientas has lo que piensas da lo que tengas y no te arrepientas no te limites por lo que digan se lo que quieras pero se tu misma y si no llega lo que esperabas no te conformes jamas te detengas pero sobre todas las cosas nunca te olvides de dios pero sobre todas las cosas como te quiero: mi amor...,"La letra de esta canción no es misógina porque promueve la igualdad entre hombres y mujeres. La cantante le dice a su pareja que ella no pretende enseñarle ""lo que es el mundo"", sino simplemente disfrutar de cada día juntos. Además, la cantante insta a su pareja a ser fiel a sus pensamientos y sentimientos, sin importar lo que otros puedan pensar o decir.",0
